timestamp,position_lat,position_long,distance,enhanced_speed,enhanced_altitude
"27/03/2025, 18:44:09",,,"0,00",,
"27/03/2025, 18:49:49","43,423853","-3,822962","60,11","0,000","15,4"
"27/03/2025, 18:53:35","43,423829","-3,822951","120,55","0,000","17,4"
"27/03/2025, 18:57:08","43,423670","-3,822907","180,57","0,000","51,4"
"27/03/2025, 18:58:02","43,424100","-3,823174","241,48","2,501","19,8"
"27/03/2025, 18:58:23","43,424250","-3,822583","301,73","3,032","4,6"
"27/03/2025, 18:58:40","43,424048","-3,821860","364,65","3,592","9,8"
"27/03/2025, 18:58:58","43,424026","-3,821137","427,53","3,350","12,8"
"27/03/2025, 18:59:13","43,424548","-3,820872","489,46","4,703","4,4"
"27/03/2025, 18:59:25","43,425061","-3,820584","551,11","5,365","-2,0"
"27/03/2025, 18:59:29","43,425241","-3,820442","574,28","5,738","-4,2"
"27/03/2025, 18:59:31","43,425316","-3,820341","586,00","5,813","-4,2"
"27/03/2025, 18:59:33","43,425370","-3,820223","597,28","5,925","-3,4"
"27/03/2025, 18:59:35","43,425400","-3,820082","609,19","6,056","-3,0"
"27/03/2025, 18:59:37","43,425401","-3,819961","618,99","5,701","-1,0"
"27/03/2025, 18:59:48","43,425221","-3,819244","680,36","5,291","1,6"
"27/03/2025, 18:59:59","43,424984","-3,818567","741,03","5,524","0,8"
"27/03/2025, 19:00:10","43,424735","-3,817896","801,81","5,328","-4,2"
"27/03/2025, 19:00:22","43,424555","-3,817167","864,12","5,337","-1,2"
"27/03/2025, 19:00:34","43,424428","-3,816394","927,61","5,710","4,2"
"27/03/2025, 19:00:45","43,424238","-3,815641","992,12","6,373","5,2"
"27/03/2025, 19:00:55","43,424062","-3,814893","1055,70","6,541","11,4"
"27/03/2025, 19:01:05","43,423888","-3,814171","1117,29","6,037","15,0"
"27/03/2025, 19:01:11","43,423833","-3,813742","1152,58","5,598","14,2"
"27/03/2025, 19:01:13","43,423838","-3,813619","1162,08","5,458","10,2"
"27/03/2025, 19:01:15","43,423898","-3,813518","1172,94","5,682","6,6"
"27/03/2025, 19:01:17","43,423988","-3,813432","1185,18","6,130","4,0"
"27/03/2025, 19:01:26","43,424504","-3,813148","1246,86","5,888","-0,4"
"27/03/2025, 19:01:34","43,424901","-3,812910","1295,26","5,524","-1,4"
"27/03/2025, 19:01:36","43,424977","-3,812807","1307,14","5,832","-1,0"
"27/03/2025, 19:01:38","43,425025","-3,812679","1318,87","5,804","-1,6"
"27/03/2025, 19:01:42","43,425057","-3,812399","1341,92","6,009","-1,2"
"27/03/2025, 19:01:52","43,424879","-3,811687","1402,91","6,392","0,4"
"27/03/2025, 19:02:01","43,424678","-3,810990","1463,63","7,073","2,8"
"27/03/2025, 19:02:09","43,424498","-3,810276","1524,79","7,875","8,0"
"27/03/2025, 19:02:17","43,424300","-3,809495","1591,78","8,463","9,8"
"27/03/2025, 19:02:26","43,424093","-3,808755","1655,77","4,525","5,8"
"27/03/2025, 19:02:41","43,423902","-3,808042","1717,18","4,731","1,8"
"27/03/2025, 19:02:52","43,423676","-3,807375","1777,60","5,626","1,8"
"27/03/2025, 19:02:53","43,423636","-3,807331","1783,30","5,477","2,2"
"27/03/2025, 19:03:05","43,423189","-3,806846","1846,90","4,955","1,2"
"27/03/2025, 19:03:22","43,423224","-3,806205","1909,83","2,305","2,4"
"27/03/2025, 19:04:30","43,423597","-3,806492","1970,67","0,681","-15,6"
"27/03/2025, 19:05:27","43,423619","-3,807137","2035,26","9,069","-3,6"
"27/03/2025, 19:05:31","43,423858","-3,807880","2100,72","12,354","-5,0"
"27/03/2025, 19:05:34","43,424079","-3,808747","2175,07","16,777","-2,8"
"27/03/2025, 19:05:36","43,424309","-3,809525","2243,24","20,891","-1,8"
"27/03/2025, 19:05:38","43,424664","-3,810396","2323,84","25,165","-0,4"
"27/03/2025, 19:05:40","43,425049","-3,811404","2416,00","29,625","0,6"
"27/03/2025, 19:05:42","43,425488","-3,812484","2516,04","33,385","-8,4"
"27/03/2025, 19:05:44","43,425943","-3,813724","2628,54","37,724","-11,4"
"27/03/2025, 19:05:45","43,426185","-3,814395","2689,13","40,113","-11,4"
"27/03/2025, 19:05:46","43,426415","-3,815104","2751,87","42,361","-11,4"
"27/03/2025, 19:05:47","43,426658","-3,815844","2817,50","44,638","-11,2"
"27/03/2025, 19:05:49","43,427130","-3,817126","2933,73","47,344","-11,8"
"27/03/2025, 19:05:50","43,427373","-3,817803","2994,89","48,809","-12,4"
"27/03/2025, 19:05:51","43,427613","-3,818502","3057,30","50,143","-12,8"
"27/03/2025, 19:05:52","43,427841","-3,819277","3124,70","51,599","-13,8"
"27/03/2025, 19:05:53","43,428036","-3,821505","3298,89","60,510","-13,4"
"27/03/2025, 19:05:54","43,428266","-3,822490","3382,32","62,413","-14,0"
"27/03/2025, 19:05:55","43,428511","-3,823525","3470,08","64,811","-14,2"
"27/03/2025, 19:05:56","43,428773","-3,824604","3561,94","2,214","-14,2"
"27/03/2025, 19:05:57","43,429031","-3,825882","3668,54","6,656","-14,2"
"27/03/2025, 19:05:58","43,429318","-3,827022","3766,10","7,505","-14,0"
"27/03/2025, 19:05:59","43,429609","-3,828036","3854,35","8,037","-12,6"
"27/03/2025, 19:06:00","43,429892","-3,829039","3941,47","8,708","-10,6"
"27/03/2025, 19:06:01","43,430182","-3,830038","4028,52","9,315","-7,6"
"27/03/2025, 19:06:02","43,430479","-3,831043","4116,37","9,809","-3,0"
"27/03/2025, 19:06:03","43,430793","-3,832350","4227,55","13,850","6,8"
"27/03/2025, 19:06:04","43,431106","-3,833460","4323,91","17,703","17,4"
"27/03/2025, 19:06:05","43,431417","-3,834521","4416,51","17,880","25,4"
"27/03/2025, 19:06:06","43,431728","-3,835536","4505,70","18,132","33,6"
"27/03/2025, 19:06:07","43,432021","-3,836413","4583,80","17,115","45,4"
"27/03/2025, 19:06:08","43,432309","-3,837310","4663,12","16,723","57,0"
"27/03/2025, 19:06:09","43,432553","-3,838171","4737,88","15,781","75,8"
"27/03/2025, 19:06:10","43,432793","-3,839081","4816,15","15,156","92,6"
"27/03/2025, 19:06:11","43,433035","-3,839974","4893,27","14,736","109,6"
"27/03/2025, 19:06:12","43,433287","-3,840880","4971,78","14,633","127,0"
"27/03/2025, 19:06:13","43,433544","-3,841803","5051,74","14,652","144,8"
"27/03/2025, 19:06:14","43,433801","-3,842732","5132,23","15,016","162,0"
"27/03/2025, 19:06:15","43,434062","-3,843659","5212,68","14,997","179,2"
"27/03/2025, 19:06:16","43,434336","-3,844580","5293,19","15,100","195,8"
"27/03/2025, 19:06:17","43,434607","-3,845501","5373,66","14,979","212,4"
"27/03/2025, 19:06:18","43,434883","-3,846417","5453,89","14,792","227,8"
"27/03/2025, 19:06:19","43,435159","-3,847321","5533,26","14,419","242,8"
"27/03/2025, 19:06:20","43,435430","-3,848235","5613,10","14,568","258,2"
"27/03/2025, 19:06:21","43,435714","-3,849143","5693,09","14,577","269,8"
"27/03/2025, 19:06:22","43,435987","-3,850071","5774,11","14,820","281,8"
"27/03/2025, 19:06:23","43,436260","-3,851011","5855,98","15,165","292,4"
"27/03/2025, 19:06:24","43,436538","-3,851956","5938,46","15,781","302,2"
"27/03/2025, 19:06:25","43,436803","-3,852925","6022,19","16,490","312,6"
"27/03/2025, 19:06:26","43,437078","-3,853886","6105,76","17,069","321,8"
"27/03/2025, 19:06:27","43,437354","-3,854851","6189,67","17,843","332,0"
"27/03/2025, 19:06:28","43,437628","-3,855832","6274,73","18,804","343,0"
"27/03/2025, 19:06:29","43,437907","-3,856814","6360,07","19,093","354,0"
"27/03/2025, 19:06:30","43,438186","-3,857809","6446,39","19,719","364,8"
"27/03/2025, 19:06:31","43,438454","-3,858819","6533,32","20,577","377,0"
"27/03/2025, 19:06:32","43,438717","-3,859844","6621,28","21,183","388,4"
"27/03/2025, 19:06:33","43,438986","-3,860877","6709,97","21,809","399,6"
"27/03/2025, 19:06:34","43,439266","-3,861910","6799,21","22,564","410,2"
"27/03/2025, 19:06:35","43,439544","-3,862954","6889,24","23,208","421,0"
"27/03/2025, 19:06:36","43,439825","-3,864005","6979,86","23,927","431,6"
"27/03/2025, 19:06:37","43,440091","-3,865074","7071,25","24,589","443,6"
"27/03/2025, 19:06:38","43,440376","-3,866146","7163,63","25,662","453,6"
"27/03/2025, 19:06:39","43,440670","-3,867217","7256,30","26,418","463,4"
"27/03/2025, 19:06:40","43,440951","-3,868317","7350,64","26,959","473,8"
"27/03/2025, 19:06:41","43,441232","-3,869432","7446,09","27,659","485,0"
"27/03/2025, 19:06:42","43,441522","-3,870553","7542,40","28,695","496,0"
"27/03/2025, 19:06:43","43,441819","-3,871671","7638,75","29,096","506,2"
"27/03/2025, 19:06:44","43,442118","-3,872797","7735,72","29,973","516,6"
"27/03/2025, 19:06:45","43,442426","-3,873922","7833,01","30,794","526,6"
"27/03/2025, 19:06:46","43,442737","-3,875057","7931,14","31,522","536,6"
"27/03/2025, 19:06:47","43,443051","-3,876228","8032,20","32,548","543,0"
"27/03/2025, 19:06:48","43,443365","-3,877415","8134,36","33,593","547,8"
"27/03/2025, 19:06:49","43,443682","-3,878594","8236,07","34,069","553,6"
"27/03/2025, 19:06:50","43,444000","-3,879769","8337,57","34,722","559,6"
"27/03/2025, 19:06:51","43,444315","-3,880961","8440,24","35,581","566,4"
"27/03/2025, 19:06:52","43,444634","-3,882157","8543,36","36,234","572,0"
"27/03/2025, 19:06:53","43,444954","-3,883362","8647,10","37,260","577,6"
"27/03/2025, 19:06:54","43,445284","-3,884569","8751,53","37,792","582,2"
"27/03/2025, 19:06:55","43,445611","-3,885798","8857,40","39,126","587,2"
"27/03/2025, 19:06:56","43,445919","-3,887073","8966,03","40,246","596,0"
"27/03/2025, 19:06:57","43,446240","-3,888336","9074,30","41,291","603,0"
"27/03/2025, 19:06:58","43,446571","-3,889597","9182,82","42,066","609,4"
"27/03/2025, 19:06:59","43,446904","-3,890874","9292,59","43,064","617,2"
"27/03/2025, 19:07:00","43,447260","-3,892177","9405,27","44,109","623,4"
"27/03/2025, 19:07:01","43,447620","-3,893482","9518,21","44,501","629,4"
"27/03/2025, 19:07:02","43,447984","-3,894795","9631,92","45,714","636,0"
"27/03/2025, 19:07:03","43,448345","-3,896123","9746,69","47,039","643,2"
"27/03/2025, 19:07:04","43,448708","-3,897459","9862,11","47,879","650,8"
"27/03/2025, 19:07:05","43,449069","-3,898800","9977,82","48,662","658,8"
"27/03/2025, 19:07:06","43,449422","-3,900165","10095,05","50,305","669,6"
"27/03/2025, 19:07:07","43,449781","-3,901534","10212,83","50,958","679,2"
"27/03/2025, 19:07:08","43,450140","-3,902905","10330,83","51,182","689,8"
"27/03/2025, 19:07:09","43,450500","-3,904281","10449,16","51,713","701,0"
"27/03/2025, 19:07:10","43,450863","-3,905652","10567,23","52,432","713,4"
"27/03/2025, 19:07:11","43,451221","-3,907022","10685,07","52,926","727,8"
"27/03/2025, 19:07:12","43,451591","-3,908375","10802,02","52,731","742,4"
"27/03/2025, 19:07:13","43,451963","-3,909746","10920,44","52,721","755,4"
"27/03/2025, 19:07:14","43,452340","-3,911105","11038,10","52,749","770,8"
"27/03/2025, 19:07:15","43,452707","-3,912467","11155,68","52,777","787,2"
"27/03/2025, 19:07:16","43,453071","-3,913849","11274,58","52,908","802,6"
"27/03/2025, 19:07:17","43,453429","-3,915241","11394,11","53,486","820,8"
"27/03/2025, 19:07:18","43,453790","-3,916630","11513,45","53,458","839,2"
"27/03/2025, 19:07:19","43,454157","-3,918004","11631,95","53,281","857,8"
"27/03/2025, 19:07:20","43,454517","-3,919386","11750,75","53,272","877,0"
"27/03/2025, 19:07:21","43,454881","-3,920758","11868,95","53,001","895,6"
"27/03/2025, 19:07:22","43,455245","-3,922128","11986,98","53,010","914,8"
"27/03/2025, 19:07:23","43,455610","-3,923492","12104,64","52,628","934,0"
"27/03/2025, 19:07:24","43,455975","-3,924854","12222,05","52,432","953,4"
"27/03/2025, 19:07:25","43,456336","-3,926220","12339,74","52,012","972,6"
"27/03/2025, 19:07:26","43,456684","-3,927610","12458,64","52,003","991,6"
"27/03/2025, 19:07:27","43,457044","-3,928985","12576,99","51,984","1010,4"
"27/03/2025, 19:07:28","43,457415","-3,930346","12694,64","51,620","1027,4"
"27/03/2025, 19:07:29","43,457785","-3,931709","12812,38","51,620","1044,4"
"27/03/2025, 19:07:30","43,458119","-3,933151","12934,77","52,479","1061,2"
"27/03/2025, 19:07:31","43,458462","-3,934574","13056,03","52,908","1078,2"
"27/03/2025, 19:07:32","43,458803","-3,936005","13177,94","53,290","1095,0"
"27/03/2025, 19:07:33","43,459145","-3,937436","13299,79","53,682","1111,8"
"27/03/2025, 19:07:34","43,459506","-3,938823","13419,03","53,701","1127,4"
"27/03/2025, 19:07:35","43,459863","-3,940218","13538,75","54,046","1143,4"
"27/03/2025, 19:07:36","43,460228","-3,941609","13658,44","54,251","1158,4"
"27/03/2025, 19:07:37","43,460584","-3,943011","13778,61","54,410","1173,6"
"27/03/2025, 19:07:38","43,460935","-3,944419","13899,11","54,681","1190,0"
"27/03/2025, 19:07:39","43,461285","-3,945835","14020,09","55,007","1206,2"
"27/03/2025, 19:07:40","43,461659","-3,947230","14140,39","55,250","1221,0"
"27/03/2025, 19:07:41","43,462018","-3,948633","14260,82","55,063","1237,0"
"27/03/2025, 19:07:42","43,462377","-3,950039","14381,42","54,970","1253,0"
"27/03/2025, 19:07:43","43,462753","-3,951431","14501,56","55,063","1268,6"
"27/03/2025, 19:07:44","43,463131","-3,952828","14622,14","54,989","1283,4"
"27/03/2025, 19:07:45","43,463511","-3,954227","14742,94","55,175","1298,2"
"27/03/2025, 19:07:46","43,463880","-3,955638","14864,26","54,942","1313,4"
"27/03/2025, 19:07:47","43,464242","-3,957056","14985,87","54,671","1329,2"
"27/03/2025, 19:07:48","43,464590","-3,958496","15108,53","54,811","1345,0"
"27/03/2025, 19:07:49","43,464973","-3,959918","15231,25","55,651","1356,8"
"27/03/2025, 19:07:50","43,465339","-3,961375","15355,98","56,808","1369,0"
"27/03/2025, 19:07:51","43,465715","-3,962831","15480,95","57,732","1380,4"
"27/03/2025, 19:07:52","43,466102","-3,964272","15605,27","57,872","1391,4"
"27/03/2025, 19:07:53","43,466489","-3,965714","15729,62","57,984","1401,8"
"27/03/2025, 19:07:54","43,466883","-3,967143","15853,31","58,553","1411,8"
"27/03/2025, 19:07:55","43,467279","-3,968576","15977,28","59,262","1422,0"
"27/03/2025, 19:07:56","43,467666","-3,970031","16102,64","60,214","1432,8"
"27/03/2025, 19:07:57","43,468059","-3,971504","16229,57","61,623","1444,0"
"27/03/2025, 19:07:58","43,468452","-3,972985","16357,18","62,350","1455,2"
"27/03/2025, 19:07:59","43,468838","-3,974482","16485,67","62,761","1467,2"
"27/03/2025, 19:08:00","43,469220","-3,975996","16615,33","63,563","1479,0"
"27/03/2025, 19:08:01","43,469606","-3,977516","16745,61","63,825","1490,8"
"27/03/2025, 19:08:02","43,469993","-3,979040","16876,20","64,469","1502,6"
"27/03/2025, 19:08:03","43,470380","-3,980573","17007,46","64,991","1514,4"
"27/03/2025, 19:08:04","43,470768","-3,982117","17139,67","0,052","1527,0"
"27/03/2025, 19:08:05","43,471154","-3,983675","17272,81","0,472","1541,4"
"27/03/2025, 19:08:06","43,471537","-3,985240","17406,36","0,948","1557,4"
"27/03/2025, 19:08:07","43,471925","-3,986793","17539,26","1,331","1571,4"
"27/03/2025, 19:08:08","43,472323","-3,988350","17672,78","1,564","1586,2"
"27/03/2025, 19:08:09","43,472728","-3,989911","17806,86","2,161","1600,6"
"27/03/2025, 19:08:10","43,473141","-3,991465","17940,78","2,329","1614,0"
"27/03/2025, 19:08:11","43,473553","-3,993021","18074,72","2,413","1627,8"
"27/03/2025, 19:08:12","43,473966","-3,994571","18208,30","2,441","1642,0"
"27/03/2025, 19:08:13","43,474376","-3,996127","18342,23","2,469","1657,0"
"27/03/2025, 19:08:14","43,474787","-3,997683","18476,16","2,627","1672,0"
"27/03/2025, 19:08:15","43,475197","-3,999241","18610,20","2,637","1687,2"
"27/03/2025, 19:08:16","43,475607","-4,000806","18744,83","2,917","1704,6"
"27/03/2025, 19:08:17","43,476012","-4,002389","18880,54","3,206","1722,8"
"27/03/2025, 19:08:18","43,476425","-4,003951","19015,06","3,075","1739,6"
"27/03/2025, 19:08:19","43,476841","-4,005511","19149,46","3,103","1756,2"
"27/03/2025, 19:08:20","43,477269","-4,007076","19284,73","3,103","1770,8"
"27/03/2025, 19:08:21","43,477694","-4,008640","19419,89","3,141","1786,2"
"27/03/2025, 19:08:22","43,478113","-4,010248","19558,06","3,542","1806,0"
"27/03/2025, 19:08:23","43,478513","-4,011856","19695,58","3,878","1827,6"
"27/03/2025, 19:08:24","43,478913","-4,013453","19832,23","4,130","1847,6"
"27/03/2025, 19:08:25","43,479330","-4,015042","19968,90","4,316","1864,6"
"27/03/2025, 19:08:26","43,479743","-4,016627","20105,08","4,727","1881,4"
"27/03/2025, 19:08:27","43,480152","-4,018212","20241,16","4,876","1897,8"
"27/03/2025, 19:08:28","43,480566","-4,019795","20377,29","4,886","1913,8"
"27/03/2025, 19:08:29","43,480981","-4,021379","20513,54","5,007","1929,8"
"27/03/2025, 19:08:30","43,481393","-4,022966","20649,89","5,147","1945,4"
"27/03/2025, 19:08:31","43,481807","-4,024555","20786,46","5,557","1960,6"
"27/03/2025, 19:08:32","43,482222","-4,026150","20923,46","5,819","1975,6"
"27/03/2025, 19:08:33","43,482637","-4,027752","21061,10","6,584","1990,6"
"27/03/2025, 19:08:34","43,483055","-4,029356","21198,96","6,565","2005,4"
"27/03/2025, 19:08:35","43,483473","-4,030960","21336,82","6,686","2020,2"
"27/03/2025, 19:08:36","43,483891","-4,032564","21474,72","6,714","2034,6"
"27/03/2025, 19:08:37","43,484315","-4,034167","21612,69","7,078","2047,6"
"27/03/2025, 19:08:38","43,484744","-4,035767","21750,66","7,209","2059,6"
"27/03/2025, 19:08:39","43,485164","-4,037386","21889,77","7,927","2073,0"
"27/03/2025, 19:08:40","43,485587","-4,039017","22029,82","8,422","2086,0"
"27/03/2025, 19:08:41","43,486014","-4,040642","22169,68","8,814","2097,6"
"27/03/2025, 19:08:42","43,486450","-4,042265","22309,65","9,028","2108,6"
"27/03/2025, 19:08:43","43,486888","-4,043884","22449,39","9,467","2118,2"
"27/03/2025, 19:08:44","43,487320","-4,045522","22590,32","9,709","2130,4"
"27/03/2025, 19:08:45","43,487744","-4,047178","22732,26","10,372","2142,6"
"27/03/2025, 19:08:46","43,488168","-4,048827","22873,80","10,344","2154,6"
"27/03/2025, 19:08:47","43,488584","-4,050481","23015,33","10,353","2166,4"
"27/03/2025, 19:08:48","43,488987","-4,052143","23157,07","10,531","2178,0"
"27/03/2025, 19:08:49","43,489358","-4,053831","23299,67","11,062","2189,0"
"27/03/2025, 19:08:50","43,489709","-4,055539","23443,24","11,809","2199,8"
"27/03/2025, 19:08:51","43,490040","-4,057262","23587,40","12,453","2210,6"
"27/03/2025, 19:08:52","43,490340","-4,058998","23731,71","12,546","2222,0"
"27/03/2025, 19:08:53","43,490598","-4,060750","23876,33","12,761","2232,6"
"27/03/2025, 19:08:54","43,490834","-4,062516","24021,52","13,227","2242,4"
"27/03/2025, 19:08:55","43,491037","-4,064280","24166,06","13,143","2253,2"
"27/03/2025, 19:08:56","43,491204","-4,066069","24311,90","14,020","2266,0"
"27/03/2025, 19:08:57","43,491337","-4,067861","24457,58","14,496","2278,4"
"27/03/2025, 19:08:58","43,491418","-4,069657","24603,09","14,636","2289,6"
"27/03/2025, 19:08:59","43,491448","-4,071462","24749,00","14,645","2300,8"
"27/03/2025, 19:09:00","43,491441","-4,073265","24894,68","14,916","2313,0"
"27/03/2025, 19:09:01","43,491443","-4,075073","25040,94","15,112","2325,2"
"27/03/2025, 19:09:02","43,491440","-4,076890","25187,89","15,569","2337,6"
"27/03/2025, 19:09:03","43,491405","-4,078711","25335,20","15,989","2350,2"
"27/03/2025, 19:09:04","43,491308","-4,080532","25482,70","16,334","2362,4"
"27/03/2025, 19:09:05","43,491172","-4,082337","25629,28","16,306","2374,8"
"27/03/2025, 19:09:06","43,491023","-4,084144","25776,27","16,325","2387,2"
"27/03/2025, 19:09:07","43,490641","-4,085871","25919,93","15,653","2400,8"
"27/03/2025, 19:09:08","43,490283","-4,087655","26068,71","16,428","2413,8"
"27/03/2025, 19:09:09","43,489984","-4,089468","26218,95","17,034","2426,4"
"27/03/2025, 19:09:10","43,489524","-4,091263","26371,93","17,650","2438,6"
"27/03/2025, 19:09:11","43,489044","-4,093025","26523,44","17,333","2450,4"
"27/03/2025, 19:09:12","43,488516","-4,094777","26676,25","17,305","2462,2"
"27/03/2025, 19:09:13","43,487961","-4,096499","26828,11","17,398","2473,4"
"27/03/2025, 19:09:14","43,487349","-4,098204","26981,44","17,874","2485,0"
"27/03/2025, 19:09:15","43,486754","-4,099902","27133,74","17,902","2497,4"
"27/03/2025, 19:09:16","43,486102","-4,101580","27287,35","17,641","2510,0"
"27/03/2025, 19:09:17","43,485393","-4,103240","27442,69","18,070","2522,6"
"27/03/2025, 19:09:18","43,484634","-4,104879","27599,40","18,975","2535,2"
"27/03/2025, 19:09:19","43,483842","-4,106506","27757,42","20,318","2547,8"
"27/03/2025, 19:09:20","43,483009","-4,108107","27916,41","21,382","2561,6"
"27/03/2025, 19:09:21","43,482128","-4,109667","28075,94","22,688","2578,0"
"27/03/2025, 19:09:22","43,481212","-4,111155","28233,29","23,239","2596,2"
"27/03/2025, 19:10:12","43,417692","-4,111121","34227,60","23,827","3281,6"
"27/03/2025, 19:10:13","43,416463","-4,110133","34385,81","28,194","3294,8"
"27/03/2025, 19:10:14","43,415234","-4,109103","34545,76","29,808","3306,0"
"27/03/2025, 19:10:15","43,414020","-4,108092","34703,40","30,769","3317,0"
"27/03/2025, 19:10:16","43,412769","-4,107066","34865,31","31,441","3325,2"
"27/03/2025, 19:10:17","43,411497","-4,106041","35029,16","32,299","3331,4"
"27/03/2025, 19:10:18","43,410207","-4,105030","35194,12","33,111","3336,8"
"27/03/2025, 19:10:19","43,408915","-4,104026","35359,08","33,587","3342,8"
"27/03/2025, 19:10:20","43,407611","-4,103051","35524,06","34,268","3348,8"
"27/03/2025, 19:10:21","43,406292","-4,102089","35689,92","35,341","3355,0"
"27/03/2025, 19:10:22","43,404954","-4,101151","35856,85","36,171","3360,8"
"27/03/2025, 19:10:23","43,403601","-4,100244","36024,12","36,713","3366,8"
"27/03/2025, 19:10:24","43,402237","-4,099356","36191,74","37,207","3373,6"
"27/03/2025, 19:10:25","43,400857","-4,098487","36360,43","37,664","3379,6"
"27/03/2025, 19:10:26","43,399466","-4,097632","36529,74","39,017","3386,4"
"27/03/2025, 19:10:27","43,398068","-4,096785","36699,55","39,689","3394,6"
"27/03/2025, 19:10:28","43,396662","-4,095941","36869,98","40,286","3403,0"
"27/03/2025, 19:10:29","43,395255","-4,095093","37040,73","40,361","3411,4"
"27/03/2025, 19:10:30","43,393849","-4,094234","37211,72","40,538","3419,4"
"27/03/2025, 19:10:31","43,392431","-4,093363","37384,24","41,089","3426,6"
"27/03/2025, 19:10:32","43,391016","-4,092477","37557,05","41,555","3434,2"
"27/03/2025, 19:10:33","43,389598","-4,091578","37730,53","41,919","3441,6"
"27/03/2025, 19:10:34","43,388181","-4,090661","37904,53","42,563","3449,0"
"27/03/2025, 19:10:35","43,386773","-4,089724","38078,41","42,917","3457,4"
"27/03/2025, 19:10:36","43,385366","-4,088768","38252,79","43,235","3466,0"
"27/03/2025, 19:10:37","43,383963","-4,087790","38427,67","43,608","3475,4"
"27/03/2025, 19:10:38","43,382563","-4,086796","38602,73","43,869","3485,0"
"27/03/2025, 19:10:39","43,381169","-4,085785","38777,84","43,962","3495,0"
"27/03/2025, 19:10:40","43,379778","-4,084751","38953,55","44,756","3505,2"
"27/03/2025, 19:10:41","43,378393","-4,083694","39129,62","44,914","3516,2"
"27/03/2025, 19:10:42","43,377013","-4,082615","39305,98","45,185","3527,6"
"27/03/2025, 19:10:43","43,375636","-4,081517","39483,02","45,446","3538,6"
"27/03/2025, 19:10:44","43,374266","-4,080401","39660,03","45,343","3550,0"
"27/03/2025, 19:10:45","43,372902","-4,079266","39837,31","45,334","3561,4"
"27/03/2025, 19:10:46","43,371546","-4,078108","40014,86","45,745","3573,0"
"27/03/2025, 19:10:47","43,370195","-4,076930","40192,67","46,025","3585,0"
"27/03/2025, 19:10:48","43,368851","-4,075732","40370,75","46,239","3597,2"
"27/03/2025, 19:10:49","43,367512","-4,074515","40549,24","46,435","3609,4"
"27/03/2025, 19:10:50","43,366182","-4,073281","40727,70","46,295","3621,6"
"27/03/2025, 19:10:51","43,364859","-4,072027","40906,37","46,678","3634,2"
"27/03/2025, 19:10:52","43,363545","-4,070751","41085,29","46,799","3646,8"
"27/03/2025, 19:10:53","43,362235","-4,069457","41264,67","47,415","3659,0"
"27/03/2025, 19:10:54","43,360933","-4,068146","41444,16","47,433","3671,0"
"27/03/2025, 19:10:55","43,359641","-4,066814","41623,76","47,564","3683,2"
"27/03/2025, 19:10:56","43,358351","-4,065463","41804,08","47,424","3695,0"
"27/03/2025, 19:10:57","43,357075","-4,064092","41984,19","47,508","3706,8"
"27/03/2025, 19:10:58","43,355809","-4,062702","42164,44","47,760","3718,4"
"27/03/2025, 19:10:59","43,354555","-4,061293","42344,51","48,264","3730,2"
"27/03/2025, 19:11:00","43,353313","-4,059864","42524,71","48,357","3742,2"
"27/03/2025, 19:11:01","43,352082","-4,058417","42704,81","48,385","3754,4"
"27/03/2025, 19:11:02","43,350864","-4,056954","42884,76","47,993","3766,4"
"27/03/2025, 19:11:03","43,349661","-4,055475","43064,30","48,301","3779,4"
"27/03/2025, 19:11:04","43,348466","-4,053978","43244,15","48,497","3792,0"
"27/03/2025, 19:11:05","43,347280","-4,052464","43424,11","48,469","3804,0"
"27/03/2025, 19:11:06","43,346110","-4,050933","43603,88","48,469","3816,2"
"27/03/2025, 19:11:07","43,344953","-4,049382","43783,61","48,133","3829,0"
"27/03/2025, 19:11:08","43,343807","-4,047814","43963,52","48,227","3842,2"
"27/03/2025, 19:11:09","43,342675","-4,046232","44143,16","48,059","3855,6"
"27/03/2025, 19:11:10","43,341555","-4,044632","44322,87","48,432","3869,2"
"27/03/2025, 19:11:11","43,340452","-4,043014","44502,28","47,667","3883,6"
"27/03/2025, 19:11:12","43,339363","-4,041384","44681,45","47,760","3898,0"
"27/03/2025, 19:11:13","43,338283","-4,039733","44861,18","48,143","3912,8"
"27/03/2025, 19:11:14","43,337214","-4,038070","45040,80","48,143","3927,6"
"27/03/2025, 19:11:15","43,336158","-4,036395","45220,19","47,919","3942,8"
"27/03/2025, 19:11:16","43,335115","-4,034709","45399,31","47,396","3957,6"
"27/03/2025, 19:11:17","43,334094","-4,033012","45577,62","47,424","3973,2"
"27/03/2025, 19:11:18","43,333086","-4,031302","45755,85","47,294","3988,8"
"27/03/2025, 19:11:19","43,332093","-4,029581","45933,66","47,322","4004,6"
"27/03/2025, 19:11:20","43,331120","-4,027841","46111,30","47,126","4021,4"
"27/03/2025, 19:11:21","43,330164","-4,026086","46288,82","47,377","4038,2"
"27/03/2025, 19:11:22","43,329218","-4,024319","46466,51","47,284","4054,0"
"27/03/2025, 19:11:23","43,328289","-4,022536","46643,98","47,256","4070,6"
"27/03/2025, 19:11:24","43,327369","-4,020745","46821,52","47,452","4086,8"
"27/03/2025, 19:11:25","43,326474","-4,018939","46998,49","47,527","4104,6"
"27/03/2025, 19:11:26","43,325579","-4,017120","47176,29","47,545","4119,8"
"27/03/2025, 19:11:27","43,324706","-4,015288","47353,66","47,256","4135,8"
